"","IndicatorID","UnitID","GridID","Period","ES","SD","N","N_OBS","GTC","STC"
"1",301,1,17954,20062006,0.8,NA,1,1,0,0
"2",1,2,925,20122012,6.72,NA,1,1,0,0
"3",1,2,964,20122012,6.12,NA,1,1,0,0
"4",1,2,965,20122012,6.12,NA,1,1,0,0
"5",1,2,966,20122012,5.82,NA,1,1,0,0
"6",1,2,1000,20122012,7.05,NA,1,1,0,0
"7",1,2,1002,20112011,7.88,NA,1,1,0,0
"8",1,2,1039,20122012,7.93,NA,1,1,0,0
"9",1,2,1040,20112011,8.36,NA,1,2,0,0
"10",1,2,1041,20112011,8.29666666666667,NA,1,3,0,0
"11",1,2,1042,20112011,7.65,NA,1,1,0,0
"12",1,2,1043,20112011,7.09,NA,1,1,0,0
"13",1,2,1077,20122012,8.84,NA,1,1,0,0
"14",1,2,1080,20112011,6.86,NA,1,2,0,0
"15",1,2,1081,20112013,5.86625,1.33819958339554,2,5,0,0
"16",1,2,1082,20132013,3.7,NA,1,1,0,0
"17",1,2,1115,20092009,10.4,NA,1,1,0,0
"18",1,2,1116,20062009,8.745,0.81317279836453,2,4,0,0
"19",1,2,1117,20062012,8.02965714285714,0.769297835161177,5,22,10,0
"20",1,2,1118,20062013,6.40595833333333,0.598614032926616,6,37,33.3333333333333,0
"21",1,2,1119,20112012,6.2525,0.896847100804938,2,9,25,0
"22",1,2,1120,20122012,8.55,NA,1,1,0,0
"23",1,2,1152,20062013,8.32,2.42663118105922,5,16,0,0
"24",1,2,1153,20062009,8.9125,1.36209363630922,4,10,0,0
"25",1,2,1154,20062013,10.0016666666667,2.78518351679422,5,18,10,0
"26",1,2,1155,20062013,10.7677862904602,2.20238640310422,7,135,85.7142857142857,0
"27",1,2,1156,20062013,10.2873939631797,1.81548858784829,7,86,71.4285714285714,0
"28",1,2,1157,20062013,7.92265561872705,0.969809438694813,7,133,92.8571428571429,0
"29",1,2,1158,20062013,6.83873469387755,1.27993358519389,7,33,21.4285714285714,0
"30",1,2,1190,20072009,10.645,2.82135605693432,2,2,0,0
"31",1,2,1228,20112011,8.54,NA,1,1,0,0
"32",1,2,1229,20072013,10.1766666666667,1.75251485966121,3,15,33.3333333333333,0
"33",1,2,1266,20092013,9.245,0.590522367626043,4,7,0,0
"34",1,2,1267,20092013,9.225,0.894608853074907,5,10,0,0
"35",1,2,1268,20082012,8.23,3.13955410846827,2,4,0,0
"36",1,2,1303,20092013,9.65,0.748665479369792,5,6,0,0
"37",1,2,1305,20142014,8.71,NA,1,3,0,0
"38",1,2,1343,20072007,9.99,NA,1,2,0,0
"39",1,2,1344,20072007,8.94,NA,1,1,0,0
"40",2,2,925,20122012,0.45,NA,1,1,0,0
"41",2,2,964,20122012,0.43,NA,1,1,0,0
"42",2,2,965,20122012,0.47,NA,1,1,0,0
"43",2,2,966,20122012,0.45,NA,1,1,0,0
"44",2,2,1000,20122012,0.48,NA,1,1,0,0
"45",2,2,1002,20112011,0.54,NA,1,1,0,0
"46",2,2,1039,20122012,0.58,NA,1,1,0,0
"47",2,2,1040,20112011,0.615,NA,1,2,0,0
"48",2,2,1041,20112011,0.616666666666667,NA,1,3,0,0
"49",2,2,1042,20112011,0.56,NA,1,1,0,0
"50",2,2,1043,20112011,0.49,NA,1,1,0,0
"51",2,2,1077,20122012,0.68,NA,1,1,0,0
"52",2,2,1080,20112011,0.49,NA,1,2,0,0
"53",2,2,1081,20112013,0.465,0.0636396103067893,2,5,0,0
"54",2,2,1082,20132013,0.36,NA,1,1,0,0
"55",2,2,1115,20092009,0.73,NA,1,1,0,0
"56",2,2,1116,20062009,0.6125,0.0106066017177982,2,4,0,0
"57",2,2,1117,20062012,0.5859,0.0335492175765695,5,22,10,0
"58",2,2,1118,20062013,0.490729166666667,0.0428121198279958,6,43,41.6666666666667,0
"59",2,2,1119,20112012,0.485,0.0353553390593274,2,9,25,0
"60",2,2,1120,20122012,0.58,NA,1,1,0,0
"61",2,2,1152,20062013,0.513033333333333,0.164646608090041,5,16,0,0
"62",2,2,1153,20062009,0.576666666666667,0.154847595324492,4,10,0,0
"63",2,2,1154,20062013,0.595266666666667,0.116808580354546,5,18,10,0
"64",2,2,1155,20062013,0.607587313246977,0.096941477825743,7,134,85.7142857142857,0
"65",2,2,1156,20062013,0.577526711383854,0.0744042715407878,7,86,71.4285714285714,0
"66",2,2,1157,20062013,0.498659151873438,0.0624402139216767,7,134,92.8571428571429,0
"67",2,2,1158,20062013,0.459401360544218,0.0724167562717448,7,38,28.5714285714286,0
"68",2,2,1190,20072009,0.665,0.162634559672906,2,2,0,0
"69",2,2,1228,20112011,0.58,NA,1,1,0,0
"70",2,2,1229,20072013,0.605714285714286,0.0917294157524494,3,16,33.3333333333333,0
"71",2,2,1266,20092013,0.5725,0.0625166644450368,4,7,0,0
"72",2,2,1267,20092013,0.561,0.0832466215530697,5,10,0,0
"73",2,2,1268,20082012,0.41125,0.157331258814007,2,4,0,0
"74",2,2,1303,20092013,0.52,0.0452769256906871,5,6,0,0
"75",2,2,1305,20142014,0.49,NA,1,3,0,0
"76",2,2,1343,20072007,0.485,NA,1,2,0,0
"77",2,2,1344,20072007,0.37,NA,1,1,0,0
"78",4,2,962,20142014,7.72857142857143,NA,1,4,0,0
"79",4,2,966,20092013,5.59285714285714,3.04055915910215,2,3,0,0
"80",4,2,1001,20142014,7.54142857142857,NA,1,10,50,0
"81",4,2,1042,20132013,7.21142857142857,NA,1,7,50,0
"82",4,2,1080,20142014,6.00928571428571,NA,1,8,50,0
"83",4,2,1081,20132014,6.81142857142857,0.2282944750688,2,6,0,0
"84",4,2,1082,20132013,8.78571428571429,NA,1,1,0,0
"85",4,2,1118,20142014,6.17142857142857,NA,1,25,100,0
"86",4,2,1119,20142014,7.27142857142857,NA,1,4,0,0
"87",6,2,627,20132014,0.01,0,2,3,0,0
"88",6,2,665,20082009,0.01,0,2,2,0,0
"89",6,2,740,20082014,0.01,0,4,4,0,0
"90",6,2,777,20082014,0.01,0,4,5,0,0
"91",6,2,815,20082014,0.01,0,3,4,0,0
"92",6,2,816,20082014,0.01,0,4,7,0,0
"93",6,2,853,20092014,0.01,0,3,3,0,0
"94",6,2,854,20092014,0.0166666666666667,0.00577350269189626,3,3,0,0
"95",6,2,890,20092009,0.01,NA,1,1,0,0
"96",301,2,627,20062014,0.621,0.625903347171111,5,6,0,0
"97",301,2,628,20062006,0.33,NA,1,1,0,0
"98",301,2,665,20062009,1.09,0.291776169920255,4,4,0,0
"99",301,2,740,20082014,0.647142857142857,0.338019441537233,7,7,0,0
"100",301,2,777,20082014,0.797857142857143,0.207039793736557,7,8,0,0
"101",301,2,815,20082014,0.836,0.520028845353794,5,6,0,0
"102",301,2,816,20082014,0.934285714285714,0.210800627992197,7,13,0,0
"103",301,2,853,20092014,0.8075,0.457337402800165,6,7,0,0
"104",301,2,854,20092014,1.85833333333333,1.4664571820093,6,6,0,0
"105",301,2,890,20092010,1.04,0.452548339959391,2,2,0,0
"106",301,2,966,20092009,0.19,NA,1,1,0,0
"107",301,2,1001,20142014,0.875714285714286,NA,1,7,0,0
"108",301,2,1042,20132013,0.82,NA,1,2,0,0
"109",301,2,1080,20132014,0.595,0.417193000900063,2,5,0,0
"110",301,2,1081,20142014,0.75,NA,1,1,0,0
"111",301,2,1118,20142014,0.9,NA,1,1,0,0
"112",301,2,1119,20102010,0.38,NA,1,1,0,0
"113",1,3,923,20122012,5.87,NA,1,1,0,0
"114",1,3,924,20122012,5.46,NA,1,1,0,0
"115",1,3,960,20122012,6.84,NA,1,1,0,0
"116",1,3,961,20122012,7.06,NA,1,1,0,0
"117",1,3,1301,20092013,10.1775,0.86542378828718,4,6,0,0
"118",1,3,1302,20092013,9.99,0.353553390593274,2,2,0,0
"119",1,3,1303,20092013,10.19,0.519615242270663,4,4,0,0
"120",1,3,1338,20062013,9.57444217687075,1.0136288903602,7,27,7.14285714285714,0
"121",1,3,1378,20102010,8.6,NA,1,2,0,0
"122",1,3,1379,20102010,8.8,NA,1,1,0,0
"123",1,3,1381,20062013,9.86865306122449,2.38725030578274,7,30,21.4285714285714,0
"124",1,3,1382,20122012,12.072,NA,1,5,0,0
"125",1,3,1418,20072012,10.714,0.752914337756959,5,5,0,0
"126",1,3,1420,20102010,8.5,NA,1,2,0,0
"127",1,3,1421,20102010,8.7,NA,1,1,0,0
"128",1,3,1455,20132013,10.94,NA,1,1,0,0
"129",1,3,1456,20092013,11.065,0.457347424467075,4,4,0,0
"130",1,3,1493,20062013,9.707,2.67690492920462,5,7,0,0
"131",1,3,1530,20062013,10.525,1.12891688504218,6,24,16.6666666666667,0
"132",1,3,1732,20062014,11.425,1.6431676725155,8,15,0,0
"133",1,3,1769,20062014,11.1125,1.20289828568931,8,8,0,0
"134",1,3,1770,20062014,11.3958333333333,1.23782162727607,8,22,0,0
"135",1,3,1772,20062013,11.4571428571429,0.94004812440134,7,13,0,0
"136",1,3,1807,20062014,10.4166666666667,2.46691440197399,6,6,0,0
"137",1,3,1808,20062014,11.6,1.54919333848297,8,8,0,0
"138",1,3,1809,20062014,11.5,1.57185059268185,8,13,0,0
"139",1,3,1845,20062014,11.0375,1.6212318949314,8,8,0,0
"140",1,3,1846,20062014,11.5,1.18321595661992,7,13,0,0
"141",2,3,923,20122012,0.39,NA,1,1,0,0
"142",2,3,924,20122012,0.37,NA,1,1,0,0
"143",2,3,960,20122012,0.46,NA,1,1,0,0
"144",2,3,961,20122012,0.47,NA,1,1,0,0
"145",2,3,1301,20092013,0.55875,0.0510514446416553,4,6,0,0
"146",2,3,1302,20092013,0.535,0.0777817459305202,2,2,0,0
"147",2,3,1303,20092013,0.56,0.0382970843102535,4,4,0,0
"148",2,3,1338,20062013,0.484489795918367,0.122678687035167,7,27,7.14285714285714,0
"149",2,3,1378,20102010,0.42,NA,1,2,0,0
"150",2,3,1379,20102010,0.41,NA,1,1,0,0
"151",2,3,1381,20062013,0.526360544217687,0.174728420859463,7,30,21.4285714285714,0
"152",2,3,1382,20122012,0.636,NA,1,5,0,0
"153",2,3,1418,20072012,0.58,0.0992471662063961,5,5,0,0
"154",2,3,1420,20102010,0.4,NA,1,2,0,0
"155",2,3,1421,20102010,0.4,NA,1,1,0,0
"156",2,3,1455,20132013,0.63,NA,1,1,0,0
"157",2,3,1456,20092013,0.635,0.03,4,4,0,0
"158",2,3,1493,20062013,0.527,0.211589224678385,5,7,0,0
"159",2,3,1530,20062013,0.611055555555556,0.0530284689437525,6,23,16.6666666666667,0
"160",2,3,1732,20062014,0.748125,0.11215224028079,8,15,0,0
"161",2,3,1769,20062014,0.63,0.12950455038889,8,8,0,0
"162",2,3,1770,20062014,0.7,0.0965434354093272,8,22,0,0
"163",2,3,1772,20062013,0.739285714285714,0.212277895132547,7,13,0,0
"164",2,3,1807,20062014,0.576666666666667,0.173627954738477,6,6,0,0
"165",2,3,1808,20062014,0.775,0.241424344848887,8,8,0,0
"166",2,3,1809,20062014,0.826875,0.186737736258254,8,13,0,0
"167",2,3,1845,20062014,0.63,0.178565714194283,8,8,0,0
"168",2,3,1846,20062014,0.675714285714286,0.261253844811079,7,13,0,0
"169",4,3,628,20092009,7.38571428571429,NA,1,2,0,0
"170",4,3,812,20132013,3.02857142857143,NA,1,2,0,0
"171",4,3,1537,20062007,7.47857142857143,0.474771695939539,2,4,0,0
"172",4,3,1569,20112011,7.57142857142857,NA,1,4,0,0
"173",4,3,1608,20062007,7.48571428571429,0.424264068711928,2,4,0,0
"174",4,3,1609,20062007,7.58571428571429,0.808122035641769,2,6,0,0
"175",4,3,1646,20072007,7.44285714285714,NA,1,2,0,0
"176",4,3,1730,20072007,7.57142857142857,NA,1,4,0,0
"177",6,3,552,20082014,0.01,0,4,4,0,0
"178",6,3,589,20082014,0.01,0,4,5,0,0
"179",6,3,590,20082014,0.0175,0.015,4,4,0,0
"180",6,3,627,20082014,0.01,0,4,5,0,0
"181",6,3,664,20082014,0.01,0,4,4,0,0
"182",6,3,665,20082014,0.015,0.01,4,4,0,0
"183",6,3,702,20082014,0.015,0.01,4,4,0,0
"184",6,3,739,20082014,0.015,0.01,4,4,0,0
"185",6,3,740,20082014,0.015,0.01,4,4,0,0
"186",6,3,777,20082014,0.01,0,3,4,0,0
"187",6,3,814,20092014,0.02,0,2,2,0,0
"188",7,3,812,20132013,25,NA,1,1,0,0
"189",7,3,1811,20142014,8.5,NA,1,1,0,0
"190",7,3,1851,20102014,9.9,1.43178210632764,5,5,0,0
"191",7,3,1853,20112013,9.5,0.866025403784439,3,3,0,0
"192",301,3,552,20062014,0.648888888888889,0.447030324599027,9,9,0,0
"193",301,3,589,20062014,0.453888888888889,0.222791631600272,9,12,0,0
"194",301,3,590,20062014,0.95,1.0316006979447,9,9,0,0
"195",301,3,626,20112011,0.19,NA,1,1,0,0
"196",301,3,627,20072014,0.5225,0.212468485058037,8,14,0,0
"197",301,3,628,20102010,0.11,NA,1,1,0,0
"198",301,3,664,20062014,0.577777777777778,0.445667414609195,9,9,0,0
"199",301,3,665,20062014,0.69,0.563205113613149,9,9,0,0
"200",301,3,702,20062014,0.798888888888889,0.937275899141289,9,9,0,0
"201",301,3,739,20082014,1.14857142857143,0.689140251120398,7,7,0,0
"202",301,3,740,20062014,1.05222222222222,0.988063481991134,9,9,0,0
"203",301,3,777,20082014,1.13666666666667,0.766776803683227,6,7,0,0
"204",301,3,814,20092014,1.816875,0.873587848568572,4,5,0,0
"205",301,3,1536,20082008,1.2,NA,1,3,0,0
"206",301,3,1537,20082008,0.93,NA,1,1,0,0
"207",301,3,1570,20072007,0.973438395415473,NA,1,698,100,0
"208",301,3,1571,20072007,1.36569007263923,NA,1,413,100,0
"209",301,3,1572,20072008,1.43947674418605,0.522519022609362,2,517,50,0
"210",301,3,1573,20072008,1.03951039697543,0.299120871985564,2,1592,50,0
"211",301,3,1574,20072008,1.73610969387755,0.517757294397895,2,785,50,0
"212",301,3,1575,20072007,1.18285714285714,NA,1,7,0,0
"213",301,3,1608,20082008,0.39,NA,1,1,0,0
"214",301,3,1609,20082008,0.78,NA,1,1,0,0
"215",301,3,1610,20082008,0.58,NA,1,2,0,0
"216",301,3,1611,20072007,1.73753721244926,NA,1,739,100,0
"217",301,3,1649,20072007,2.15777777777778,NA,1,36,100,0
"218",301,3,1650,20072007,2.87625641025641,NA,1,195,100,0
"219",301,3,1652,20072007,2.32995594713656,NA,1,227,100,0
"220",301,3,1653,20072007,2.24390048154093,NA,1,623,100,0
"221",301,3,1654,20072007,2.56882352941176,NA,1,17,50,0
"222",301,3,1688,20072007,2.68416666666667,NA,1,36,100,0
"223",301,3,1689,20072007,1.80082810539523,NA,1,797,100,0
"224",301,3,1690,20072007,0.984201680672269,NA,1,119,100,0
"225",301,3,1692,20072011,1.17952898550725,1.17313114168594,2,139,50,0
"226",301,3,1693,20072011,1.20219512195122,0.752637559292218,2,43,50,0
"227",301,3,1731,20102011,1.01909090909091,0.680108158632152,2,12,0,0
"228",301,3,1732,20062014,0.927864357864358,0.46757211056276,9,643,11.1111111111111,0
"229",301,3,1769,20062014,1.14566737475659,0.703318563948312,9,288,11.1111111111111,0
"230",301,3,1770,20062014,1.17087192468248,0.635621622930123,9,737,11.1111111111111,0
"231",301,3,1772,20062014,1.62450902184236,1.21056812195965,9,2359,11.1111111111111,0
"232",301,3,1807,20062014,1.08137175721977,0.911655213560682,9,471,11.1111111111111,0
"233",301,3,1808,20062014,1.20069716775599,0.847408296197501,9,163,11.1111111111111,0
"234",301,3,1809,20062014,1.16587466074513,0.776585153247158,9,1371,11.1111111111111,0
"235",301,3,1810,20072007,0.695214285714286,NA,1,140,100,0
"236",301,3,1811,20122014,0.520833333333333,0.377527592810556,3,4,0,0
"237",301,3,1845,20062014,1.12709963484611,0.978112120651094,9,649,11.1111111111111,0
"238",301,3,1846,20062014,1.59463765562603,1.29014461053864,9,493,11.1111111111111,0
"239",301,3,1851,20122014,0.688125,0.263245221941444,3,4,0,0
"240",301,3,1853,20122014,0.498333333333333,0.101529962736787,3,4,0,0
"241",1,4,3872,20082014,5.702,1.58805541465026,5,5,0,0
"242",1,4,3873,20142014,7.65,NA,1,1,0,0
"243",1,4,3874,20082008,13.8,NA,1,2,0,0
"244",1,4,3946,20102014,7.231,1.4687001055355,5,6,0,0
"245",1,4,3947,20082014,7.499,3.07976541314432,5,9,0,0
"246",1,4,3948,20082014,8.68478571428571,2.29112588511163,7,19,0,0
"247",1,4,3949,20062014,9.9878125,3.29491241235022,8,21,0,12.5
"248",1,4,3950,20062014,14.16,2.43283956177413,7,12,0,14.2857142857143
"249",1,4,4023,20102014,10.532,2.84319714406159,5,5,0,0
"250",1,4,4024,20062014,7.51375,4.35756382626807,8,16,0,0
"251",1,4,4025,20082011,9.73,2.80512031827514,3,3,0,0
"252",2,4,3872,20082014,0.958,0.552467193596145,5,5,0,0
"253",2,4,3873,20142014,0.49,NA,1,1,0,0
"254",2,4,3874,20082008,0.355,NA,1,2,0,0
"255",2,4,3946,20102014,0.769,0.247951608181919,5,6,0,0
"256",2,4,3947,20082014,0.821,0.3654859778432,5,9,0,0
"257",2,4,3948,20082014,0.721428571428571,0.235065846904548,7,19,0,0
"258",2,4,3949,20062014,0.724604166666667,0.268306682165101,8,21,0,12.5
"259",2,4,3950,20062014,0.905,0.329469270190711,7,12,0,14.2857142857143
"260",2,4,4023,20102014,0.876,0.376271178805925,5,5,0,0
"261",2,4,4024,20062014,1.097,0.876409395528955,8,16,0,0
"262",2,4,4025,20082011,0.833333333333333,0.0665832811847939,3,3,0,0
"263",4,4,3950,20092013,7.27142857142857,0.161624407128354,2,3,0,0
"264",6,4,3872,20082014,0.012,0.00447213595499958,5,5,0,0
"265",6,4,3873,20142014,0.01,NA,1,1,0,0
"266",6,4,3874,20082008,0.01,NA,1,2,0,0
"267",6,4,3946,20102014,0.012,0.00447213595499958,5,6,0,0
"268",6,4,3947,20082014,0.01,0,5,9,0,0
"269",6,4,3948,20082014,0.01,0,7,14,0,0
"270",6,4,3949,20082014,0.0133333333333333,0.00471404520791032,7,16,0,0
"271",6,4,3950,20092014,0.028,0.018907670401189,5,7,0,0
"272",6,4,4023,20102014,0.012,0.00447213595499958,5,5,0,0
"273",6,4,4024,20082014,0.0116666666666667,0.00288675134594813,7,11,0,0
"274",6,4,4025,20082011,0.01,0,2,2,0,0
"275",7,4,3950,20092013,5.5,1.4142135623731,2,2,0,0
"276",301,4,3949,20062006,2.99454545454545,NA,1,11,0,100
"277",301,4,3950,20062009,3.2085,3.19400133061963,2,11,0,50
"278",301,4,4024,20102010,1.16,NA,1,1,0,0
"279",1,5,3643,20102014,13.2033333333333,2.3870972609706,3,4,0,0
"280",1,5,3644,20102014,17.27,6.44307089049934,5,9,0,0
"281",1,5,3645,20102012,18.45,1.62634559672906,2,2,0,0
"282",1,5,3718,20122012,11.1,NA,1,1,0,0
"283",1,5,3719,20122014,8.67,1.2240506525467,3,3,0,0
"284",1,5,3720,20102014,20.922,11.4978898063949,5,6,0,0
"285",1,5,3721,20082014,13.9569047619048,3.12778948516234,7,10,0,0
"286",1,5,3722,20082014,27.2522222222222,16.0959374676644,6,9,0,0
"287",1,5,3723,20102014,29.2025,17.0021638328773,4,6,0,0
"288",1,5,3796,20132013,9.02,NA,1,1,0,0
"289",1,5,3797,20082009,14.47,8.52770778110976,2,2,0,0
"290",1,5,3798,20082013,11.81,2.85393003885286,4,7,0,0
"291",1,5,3799,20062014,15.3225,6.66001447874874,8,13,0,0
"292",1,5,3874,20082014,13.4109523809524,4.21782668026579,7,9,0,0
"293",1,5,3875,20092014,13.9933333333333,5.96006991010452,3,3,0,0
"294",1,5,3950,20132013,16.17,NA,1,1,0,0
"295",2,5,3643,20102014,1.38666666666667,0.334713808100791,3,4,0,0
"296",2,5,3644,20102014,1.0565,0.210041662533889,5,9,0,0
"297",2,5,3645,20102012,1.5,0.0848528137423858,2,2,0,0
"298",2,5,3718,20122012,0.95,NA,1,1,0,0
"299",2,5,3719,20122014,0.83,0.170880074906351,3,3,0,0
"300",2,5,3720,20102014,1.054,0.231797325264982,5,6,0,0
"301",2,5,3721,20082014,1.02690476190476,0.222049436794945,7,10,0,0
"302",2,5,3722,20082014,1.31611111111111,0.207936065672618,6,9,0,0
"303",2,5,3723,20102014,1.15375,0.227719674161018,4,6,0,0
"304",2,5,3796,20132013,0.81,NA,1,1,0,0
"305",2,5,3797,20082009,1.33,0.763675323681471,2,2,0,0
"306",2,5,3798,20082013,0.8775,0.151794817654183,4,7,0,0
"307",2,5,3799,20062014,0.999375,0.296255650940679,8,13,0,0
"308",2,5,3874,20082014,0.935238095238095,0.278533574961713,7,9,0,0
"309",2,5,3875,20092014,0.673333333333333,0.255799400572662,3,3,0,0
"310",2,5,3950,20132013,0.91,NA,1,1,0,0
"311",4,5,3796,20092009,7.74285714285714,NA,1,1,0,0
"312",6,5,3643,20102014,0.01,0,3,4,0,0
"313",6,5,3644,20102014,0.0125,0.00433012701892219,5,9,0,0
"314",6,5,3645,20102012,0.01,0,2,2,0,0
"315",6,5,3718,20122012,0.01,NA,1,1,0,0
"316",6,5,3719,20122014,0.01,0,3,3,0,0
"317",6,5,3720,20102014,0.01,0,5,6,0,0
"318",6,5,3721,20082014,0.01,0,7,10,0,0
"319",6,5,3722,20082014,0.0108333333333333,0.00204124145231931,6,9,0,0
"320",6,5,3723,20102014,0.01,0,4,6,0,0
"321",6,5,3796,20132013,0.01,NA,1,1,0,0
"322",6,5,3797,20082009,0.01,0,2,2,0,0
"323",6,5,3798,20082013,0.01,0,4,7,0,0
"324",6,5,3799,20082014,0.0133333333333333,0.00516397779494322,6,10,0,0
"325",6,5,3874,20082014,0.0142857142857143,0.00786795792469443,7,9,0,0
"326",6,5,3875,20092014,0.03,0.0264575131106459,3,3,0,0
"327",6,5,3950,20132013,0.01,NA,1,1,0,0
"328",301,5,3645,20062006,5.22,NA,1,1,0,0
"329",301,5,3796,20092009,1.11,NA,1,1,0,0
"330",301,5,3799,20062006,9.127,NA,1,10,0,100
"331",1,6,1157,20062008,10.115,0.134350288425445,2,3,0,0
"332",1,6,1158,20062011,7.23563888888889,1.49818312341859,6,28,16.6666666666667,0
"333",1,6,1195,20062013,11.934350328188,2.71081541897636,7,106,78.5714285714286,0
"334",1,6,1196,20062013,9.11028711130201,1.89675661760171,7,113,100,0
"335",1,6,1234,20062014,8.37611838273975,0.4835896908593,9,251,94.4444444444444,0
"336",1,6,1235,20062014,6.77125,0.753604433942067,8,15,0,0
"337",1,6,1272,20062014,9.91097225174813,1.79359639930848,9,232,94.4444444444444,0
"338",1,6,1273,20062014,6.79854166666667,0.752045721919314,8,27,0,0
"339",1,6,1310,20062014,13.2503333333333,3.33375905948025,6,30,0,0
"340",2,6,1157,20062008,0.475,0.00707106781186544,2,3,0,0
"341",2,6,1158,20062011,0.466777777777778,0.0774667431630909,6,28,16.6666666666667,0
"342",2,6,1195,20062013,0.587991686553164,0.0999057583154206,7,106,78.5714285714286,0
"343",2,6,1196,20062013,0.539522925904505,0.0718648120700353,7,114,100,0
"344",2,6,1234,20062014,0.592328273513893,0.0535485965505475,9,265,94.4444444444444,0
"345",2,6,1235,20062014,0.565,0.0823320801909646,8,15,0,0
"346",2,6,1272,20062014,0.644889443149061,0.0463549917371749,9,238,94.4444444444444,0
"347",2,6,1273,20062014,0.59578125,0.0796963599960938,8,27,0,0
"348",2,6,1310,20062014,0.7715,0.0928455707074926,6,30,0,0
"349",301,6,1273,20112011,0.435,NA,1,1,0,0
"350",1,9,5992,20062014,5.86586419753086,1.818119855223,9,43,16.6666666666667,55.5555555555556
"351",2,9,5992,20062014,0.441111992945326,0.0731419068875968,9,44,16.6666666666667,55.5555555555556
"352",4,9,6145,20112011,7.11428571428572,NA,1,1,0,0
"353",5,9,5992,20062014,16.4190426783362,1.28744964108383,8,171,50,100
"354",6,9,5992,20062014,0.512498545234958,0.0321827526672319,8,171,50,100
"355",7,9,5992,20062014,8.42852564102564,1.07267734277106,8,105,31.25,93.75
"356",301,9,5992,20062014,1.57614307598039,0.365755542509338,8,128,50,100
"357",1,10,1249,20112013,12.6325,1.10662211255695,2,3,0,0
"358",1,10,1286,20082014,14.26,4.9157705398035,4,4,0,0
"359",1,10,1287,20062014,15.4865740740741,5.99643806025659,9,30,0,5.55555555555556
"360",1,10,1324,20062014,5.72973809523809,2.23731999453286,7,22,0,14.2857142857143
"361",1,10,1325,20062014,12.6321296296296,3.99604094679431,9,28,5.55555555555556,16.6666666666667
"362",1,10,1362,20062011,10.08,5.02045814642449,2,2,0,0
"363",1,10,1363,20062011,12.8573333333333,3.23812329907309,5,11,0,0
"364",1,10,1401,20062011,11.1221666666667,5.54851505409831,5,10,0,0
"365",1,10,1439,20062006,6.315,NA,1,1,0,0
"366",1,10,1478,20062006,6.42833333333333,NA,1,2,0,0
"367",1,10,1479,20062014,9.80052469135802,2.77808931457214,9,79,44.4444444444444,83.3333333333333
"368",2,10,1249,20112013,0.6325,0.215667568261897,2,3,0,0
"369",2,10,1286,20082014,0.58,0.154056266777218,4,4,0,0
"370",2,10,1287,20062014,0.618481481481482,0.0885895828951173,9,30,0,5.55555555555556
"371",2,10,1324,20062014,0.452761904761905,0.0966111841324331,7,22,0,14.2857142857143
"372",2,10,1325,20062014,0.604907407407407,0.152021359772765,9,27,5.55555555555556,16.6666666666667
"373",2,10,1362,20062011,0.58,0.014142135623731,2,2,0,0
"374",2,10,1363,20062011,0.809333333333333,0.184979728619111,5,11,0,0
"375",2,10,1401,20062011,0.899166666666667,0.363575034285298,5,10,0,0
"376",2,10,1439,20062006,0.58,NA,1,1,0,0
"377",2,10,1478,20062006,0.526666666666667,NA,1,2,0,0
"378",2,10,1479,20062014,0.537568342151675,0.102820008939059,9,79,44.4444444444444,83.3333333333333
"379",4,10,1249,20102013,4.75714285714286,3.03045763365663,2,3,0,0
"380",4,10,1287,20062014,6.52375,1.6224244334557,8,37,25,0
"381",4,10,1324,20062014,6.65875,1.01532763027163,8,29,6.25,0
"382",4,10,1325,20062014,6.691875,1.13619890427376,8,33,12.5,0
"383",4,10,1362,20142014,5.77142857142857,NA,1,4,0,0
"384",4,10,1363,20062014,6.42714285714286,1.21558606844432,7,14,0,0
"385",4,10,1439,20062013,7.38892857142857,0.668929658301306,6,13,0,0
"386",4,10,1478,20062014,7.54904761904762,0.237233488131748,6,9,0,0
"387",4,10,1479,20062014,6.72696428571429,0.883804866627274,8,73,56.25,100
"388",5,10,1249,20112013,21.2,3.39411254969543,2,2,0,0
"389",5,10,1287,20062014,25.5822916666667,8.15613197779963,8,31,0,0
"390",5,10,1324,20062014,13.0464037698413,1.68817821264062,8,37,0,0
"391",5,10,1325,20062014,19.5276785714286,4.09559600111002,8,27,0,0
"392",5,10,1362,20062014,14.0416666666667,3.66517014915027,2,3,0,0
"393",5,10,1363,20062014,18.9583333333333,3.61802969707117,2,3,0,0
"394",5,10,1401,20062014,14.025,5.69220958855171,2,3,0,0
"395",5,10,1439,20062014,13.625,4.1365746699413,2,2,0,0
"396",5,10,1478,20062014,11.0333333333333,1.80082285718584,4,6,0,0
"397",5,10,1479,20062014,14.5597913717676,2.00141679570097,9,208,50,88.8888888888889
"398",6,10,1249,20112013,0.395,0.544472221513642,2,2,0,0
"399",6,10,1286,20082014,0.01,0,4,4,0,0
"400",6,10,1287,20062014,0.641703703703704,0.301579370170351,9,41,0,0
"401",6,10,1324,20062014,0.760779761904762,0.243953551391398,8,39,0,0
"402",6,10,1325,20062014,0.510380952380952,0.245588501107884,9,34,0,0
"403",6,10,1362,20062014,0.491111111111111,0.443400162047449,3,4,0,0
"404",6,10,1363,20062014,0.407333333333333,0.554463704853618,5,10,0,0
"405",6,10,1401,20062014,0.337,0.455406411900404,5,10,0,0
