UnitID,Code.x,Description,IndicatorID,CategoryID,Name,Code.y,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,ACDEV,GTC_HM,GTC_ML,STC_HM,STC_ML,GSC_HM,GSC_ML,SSC_HM,SSC_ML,IW,ET,EQR_HG,EQR_GM,EQR_MP,EQR_PB,W,Period,ES,SD,N,NM,GridArea,EQR,EQRS,GTC,NMP,STC,NG,GSC,UnitArea,SSC,C,SE,CI,BEST,EQRS_Class
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,44.1252941176471,14.9935123960528,17,4,156783892.315682,0.436201778100685,0.274637804377437,100,4,100,5.82417217567237,100,582417217.567412,0,75,3.63646090046667,7.12733239610276,19.2475317533333,Poor
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,40.0927272727273,16.6191360129876,11,3,156783892.315682,0.480075391788732,0.33657702370174,50,4,50,5.82417217567237,100,582417217.567412,0,50,5.01085804499663,9.82110129983618,19.2475317533333,Poor
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,46.3633333333333,30.4507836321091,15,4,201519044.338579,0.415145555108203,0.244911371917464,100,4,100,5.82417217567237,100,582417217.567412,0,75,7.8623585257416,15.409939543995,19.2475317533333,Poor
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,43.4844444444444,23.6555681136129,9,4,96997050.9648381,0.442630278464841,0.283713334303305,50,4,100,5.82417217567237,100,582417217.567412,0,62.5,7.88518937120429,15.4546871788384,19.2475317533333,Poor
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,40.453,8.51486419282317,10,4,156783892.315682,0.475799860414143,0.330540979408202,50,4,100,5.82417217567237,100,582417217.567412,0,62.5,2.69263648163324,5.27747052745979,19.2475317533333,Poor
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,36.3685714285714,15.550141160449,14,4,156783892.315682,0.529235298426166,0.40597924483694,100,4,100,5.82417217567237,100,582417217.567412,0,75,4.15595003845511,8.14551239691986,19.2475317533333,Moderate
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,30.7171428571429,14.9703966488592,14,3,156783892.315682,0.626605535640096,0.543443109138958,100,4,50,5.82417217567237,100,582417217.567412,0,62.5,4.00100680029572,7.84182923047944,19.2475317533333,Moderate
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,69.6775,22.974701459276,8,2,148195257.782289,0.276237404518436,0.14412386322701,50,4,0,5.82417217567237,100,582417217.567412,0,37.5,8.12278359879525,15.9203633078513,19.2475317533333,Bad
57,SCHPM1,Scheldt plume 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.87129763,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,29.83,17.553460485044,9,3,148195257.782289,0.64524075606213,0.569751655617124,50,4,50,5.82417217567237,100,582417217.567412,0,50,5.85115349501466,11.4680501182444,19.2475317533333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,1.067,0.528205557629898,10,3,156783892.315682,0.781817363948766,0.762565690280611,50,4,50,5.82417217567237,100,582417217.567412,0,50,0.167033263486981,0.327379180654671,0.834199127333333,Good
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,1.36083333333333,0.295372133028316,12,4,156783892.315682,0.613006094794856,0.524243898533914,50,4,100,5.82417217567237,100,582417217.567412,0,62.5,0.085266590257506,0.167119445989246,0.834199127333333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,1.315,0.482907858705986,16,4,156783892.315682,0.634371959949303,0.554407472869604,100,4,100,5.82417217567237,100,582417217.567412,0,75,0.120726964676496,0.236620502728772,0.834199127333333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,1.47727272727273,0.360363452894183,11,3,156783892.315682,0.564688640041026,0.456031021234389,50,4,50,5.82417217567237,100,582417217.567412,0,50,0.108653669218811,0.212957278456997,0.834199127333333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,1.48333333333333,0.716735323400154,15,4,201519044.338579,0.562381434157303,0.452773789398546,100,4,100,5.82417217567237,100,582417217.567412,0,75,0.185060264744492,0.362711453868652,0.834199127333333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,1.41444444444444,0.402557794332414,9,4,96997050.9648381,0.58977157470542,0.491442223113535,50,4,100,5.82417217567237,100,582417217.567412,0,62.5,0.134185931444138,0.262999592862471,0.834199127333333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,1.334,0.308119745842063,10,4,156783892.315682,0.625336677161419,0.541651779522004,50,4,100,5.82417217567237,100,582417217.567412,0,62.5,0.0974360188933116,0.190971087827855,0.834199127333333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,1.01928571428571,0.28518453636237,14,4,156783892.315682,0.818415401728568,0.810520419195028,100,4,100,5.82417217567237,100,582417217.567412,0,75,0.0762187733624259,0.149386050736176,0.834199127333333,High
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,1.14357142857143,0.401662068886791,14,3,156783892.315682,0.729468318717468,0.688661155836426,100,4,50,5.82417217567237,100,582417217.567412,0,62.5,0.107348703359798,0.210399592372277,0.834199127333333,Good
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,1.51625,0.278153991265887,8,2,148195257.782289,0.550172548942017,0.435537716153436,50,4,0,5.82417217567237,100,582417217.567412,0,37.5,0.098342286719106,0.192747340126759,0.834199127333333,Moderate
57,SCHPM1,Scheldt plume 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.251298691,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,1.11,0.449916658949188,9,3,148195257.782289,0.751530745345345,0.719808111075781,50,4,50,5.82417217567237,100,582417217.567412,0,50,0.149972219649729,0.293940149195,0.834199127333333,Good
57,SCHPM1,Scheldt plume 1,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1990,7.95714285714286,0.198976975388344,4,2,148195257.782289,0.795714285714286,0.818412698412699,0,4,0,5.82417217567237,50,582417217.567412,0,12.5,0.0994884876941721,0.194993852756934,10,High
57,SCHPM1,Scheldt plume 1,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1995,7.51428571428571,0.467352508655874,4,2,88408416.4314456,0.751428571428571,0.773061224489796,0,4,0,5.82417217567237,50,582417217.567412,0,12.5,0.233676254327937,0.457997042524978,10,Good
57,SCHPM1,Scheldt plume 1,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1997,7.37857142857143,1.14219786178801,11,4,364401272.908439,0.737857142857143,0.757551020408164,50,4,100,5.82417217567237,100,582417217.567412,50,75,0.344385613081549,0.674983398433582,10,Good
57,SCHPM1,Scheldt plume 1,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,2000,7.41285714285714,0.290671284991083,4,1,148195257.782289,0.741285714285714,0.761469387755102,0,4,0,5.82417217567237,50,582417217.567412,0,12.5,0.145335642495541,0.28485262496125,10,Good
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,40.5857142857143,11.7149383361493,14,11,8588634.53339255,,,50,12,100,5.82417217567237,100,582417217.567412,0,62.5,3.13094896864673,6.13654721598041,,
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,45.8285714285714,18.2074975499921,14,11,8588634.53339255,,,50,12,100,5.82417217567237,100,582417217.567412,0,62.5,4.8661584073283,9.53749522143026,,
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,41.8285714285714,15.6527426238456,14,11,8588634.53339255,,,50,12,100,5.82417217567237,100,582417217.567412,0,62.5,4.18337143298451,8.19925734260334,,
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,51.4083333333333,31.1340053298445,12,11,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,8.98761317906849,17.6153981379518,,
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,49.2916666666667,27.9666833712523,12,10,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,8.07328608636677,15.8233499661672,,
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,34.575,13.5419969656688,12,12,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,3.90923779674698,7.66196528862678,,
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,44.6181818181818,16.5581894047519,11,11,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,4.99248195120001,9.78508481781827,,
57,SCHPM1,Scheldt plume 1,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,46.0157894736842,16.4344916142813,19,5,148195257.782289,,,50,12,0,5.82417217567237,100,582417217.567412,0,37.5,3.77033095447994,7.38971288057721,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,3.39125,0.808357019780599,8,8,8588634.53339255,,,0,12,50,5.82417217567237,100,582417217.567412,0,37.5,0.285797365153305,0.56015254257692,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,1.82733333333333,0.398272459983053,15,11,8588634.53339255,,,50,12,100,5.82417217567237,100,582417217.567412,0,62.5,0.102833506984495,0.201549970093558,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,1.78571428571429,0.495917398297404,14,11,8588634.53339255,,,50,12,100,5.82417217567237,100,582417217.567412,0,62.5,0.132539499754943,0.259772646048643,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,1.60428571428571,0.7648802247684,14,11,8588634.53339255,,,50,12,100,5.82417217567237,100,582417217.567412,0,62.5,0.204422838785857,0.400661401637717,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,1.97166666666667,1.7938624318053,12,11,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,0.517843478945973,1.01495456836303,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,1.48916666666667,0.695380318875066,12,10,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,0.200739007145843,0.393441224298182,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,0.8875,0.330265045077435,12,12,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,0.0953393063396904,0.186861606736824,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,2.45090909090909,1.04100388611623,11,11,8588634.53339255,,,0,12,100,5.82417217567237,100,582417217.567412,0,50,0.313874481413581,0.615182679236806,,
57,SCHPM1,Scheldt plume 1,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,1.12684210526316,0.512933314179652,19,5,148195257.782289,,,50,12,0,5.82417217567237,100,582417217.567412,0,37.5,0.117674972699184,0.230638708372135,,
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1993,4.45,8.54641175266871,14,4,233084614.69991,0.865057677902622,0.859190620420127,50,8,0,5.82417217567237,100,582417217.567412,0,37.5,2.28412461891318,4.47680198927111,3.84950666666667,High
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1994,3.62222222222222,4.82643185432514,9,4,223550451.985376,1,1,0,8,0,5.82417217567237,100,582417217.567412,0,25,1.60881061810838,3.15321086943805,3.84950666666667,High
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1995,8.39411764705882,10.0063399020468,17,7,241673249.233302,0.458595748656856,0.306252821633208,50,8,100,5.82417217567237,100,582417217.567412,0,62.5,2.42689390246892,4.75662464313895,3.84950666666667,Poor
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1996,9.13333333333333,8.46042480486576,12,8,156783892.315682,0.421478832116788,0.25385246887076,0,8,100,5.82417217567237,100,582417217.567412,0,50,2.44231426927392,4.78684800670514,3.84950666666667,Poor
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1997,11.1789473684211,9.08365925698867,19,8,364401272.908439,0.344353232893911,0.179662556292475,50,8,100,5.82417217567237,100,582417217.567412,50,75,2.08393435467218,4.08443628130319,3.84950666666667,Bad
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1998,16.71,12.3414792918479,10,2,233084614.69991,0.230371434270896,0.120193791793511,0,8,0,5.82417217567237,100,582417217.567412,0,25,3.90271842580414,7.64918755637696,3.84950666666667,Bad
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1999,18.1555555555556,16.39932247923,9,3,233084614.69991,0.212029130966952,0.11062389441754,0,8,0,5.82417217567237,100,582417217.567412,0,25,5.46644082640999,10.714027143383,3.84950666666667,Bad
57,SCHPM1,Scheldt plume 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,2000,15.6916666666667,12.2917901894153,12,3,148195257.782289,0.245321720658524,0.127993941213143,0,8,0,5.82417217567237,100,582417217.567412,0,25,3.54833418734066,6.95460721229989,3.84950666666667,Bad
57,SCHPM1,Scheldt plume 1,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1998,9.26368824835412,5.43471283140516,6987,8,571441814.551749,0.415547950607104,0.245479459680617,100,8,100,5.82417217567237,100,582417217.567412,100,100,0.0650176441794845,0.12743224095143,3.84950666666667,Poor
57,SCHPM1,Scheldt plume 1,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1999,13.6253318167643,10.4388879972755,10163,8,571441814.551749,0.282525718891508,0.147404722899917,100,8,100,5.82417217567237,100,582417217.567412,100,100,0.103548371966794,0.202951079712674,3.84950666666667,Bad
57,SCHPM1,Scheldt plume 1,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.77426,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,2000,9.38605533570938,5.62340232811798,6992,8,571441814.551749,0.410130403985705,0.237831158568054,100,8,100,5.82417217567237,100,582417217.567412,100,100,0.0672509535459806,0.131809446876098,3.84950666666667,Poor
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,4.45,,14,4,233084614.69991,0.865057604194757,0.859190543507572,50,8,0,,100,,0,,,,3.84950633866667,High
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,3.62222222222222,,9,4,223550451.985376,1,1,0,8,0,,100,,0,,,,3.84950633866667,High
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,8.39411764705882,,17,7,241673249.233302,0.458595709581873,0.306252766468527,50,8,100,,100,,0,,,,3.84950633866667,Poor
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,9.13333333333333,,12,8,156783892.315682,0.42147879620438,0.253852418170889,0,8,100,,100,,0,,,,3.84950633866667,Poor
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,11.1789473684211,,19,8,364401272.908439,0.344353203553045,0.179662540984197,50,8,100,,100,,50,,,,3.84950633866667,Bad
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,12.9868441241771,,6997,8,571441814.551749,0.296415842206052,0.15465174375968,50,8,50,,100,,50,,,,3.84950633866667,Bad
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,15.8904436861599,,10172,8,571441814.551749,0.242252917205796,0.126392826368241,50,8,50,,100,,50,,,,3.84950633866667,Bad
57,SCHPM1,Scheldt plume 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.774259508,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,12.538861001188,,7004,8,571441814.551749,0.307006062057944,0.160177075856319,50,8,50,,100,,50,,,,3.84950633866667,Bad
58,SCHPM2,Scheldt plume 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,28.00575921,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,45.97,,1,1,17906960.9156203,0.406145445725473,0.232205335141845,0,4,0,0.950926683107246,100,95092668.3107572,0,25,,,18.67050614,Poor
58,SCHPM2,Scheldt plume 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.168172928,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,0.77,,1,1,17906960.9156203,1,1,0,4,0,0.950926683107246,100,95092668.3107572,0,25,,,0.778781952,High
